seed,layer,source,target,path_relation,method,selected,fit_residual,transport_validation_residual,transport_test_residual,condition_number,effective_rank,singular_value_spread,inverse_consistency,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high
3,early,M_A,M_AB,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_A,M_AB,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_A,M_AB,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AB,M_A,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AB,M_A,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AB,M_A,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AB,M_A,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_A,M_AC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_A,M_AC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_A,M_AC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_A,M_AC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AC,M_A,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AC,M_A,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AC,M_A,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AC,M_A,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_B,M_BA,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_B,M_BA,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_B,M_BA,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_B,M_BA,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BA,M_B,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BA,M_B,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BA,M_B,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BA,M_B,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_B,M_BC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_B,M_BC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_B,M_BC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_B,M_BC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BC,M_B,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BC,M_B,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BC,M_B,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BC,M_B,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_C,M_CA,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_C,M_CA,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_C,M_CA,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_C,M_CA,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CA,M_C,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CA,M_C,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CA,M_C,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CA,M_C,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_C,M_CB,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_C,M_CB,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_C,M_CB,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_C,M_CB,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CB,M_C,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CB,M_C,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CB,M_C,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CB,M_C,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AB,M_ABC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AB,M_ABC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AB,M_ABC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AB,M_ABC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_ABC,M_AB,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_ABC,M_AB,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_ABC,M_AB,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_ABC,M_AB,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AC,M_ACB,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AC,M_ACB,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AC,M_ACB,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AC,M_ACB,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_ACB,M_AC,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_ACB,M_AC,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_ACB,M_AC,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_ACB,M_AC,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BA,M_BAC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BA,M_BAC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BA,M_BAC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BA,M_BAC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BAC,M_BA,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BAC,M_BA,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BAC,M_BA,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BAC,M_BA,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BC,M_BCA,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BC,M_BCA,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BC,M_BCA,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BC,M_BCA,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_BCA,M_BC,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_BCA,M_BC,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_BCA,M_BC,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_BCA,M_BC,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CA,M_CAB,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CA,M_CAB,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CA,M_CAB,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CA,M_CAB,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CAB,M_CA,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CAB,M_CA,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CAB,M_CA,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CAB,M_CA,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CB,M_CBA,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CB,M_CBA,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CB,M_CBA,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CB,M_CBA,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_CBA,M_CB,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_CBA,M_CB,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_CBA,M_CB,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_CBA,M_CB,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AB,M_B,loop_closing,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AB,M_B,loop_closing,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AB,M_B,loop_closing,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AB,M_B,loop_closing,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_B,M_AB,loop_closing,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_B,M_AB,loop_closing,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_B,M_AB,loop_closing,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_B,M_AB,loop_closing,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_AC,M_C,loop_closing,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
3,early,M_AC,M_C,loop_closing,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
3,early,M_AC,M_C,loop_closing,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
3,early,M_AC,M_C,loop_closing,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
3,early,M_C,M_AC,loop_closing,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2108138926847476e-15,2.7573880605651352e-15,3.812311500030758e-15
